index,y_true,y_pred,lims
0,10.23359,10.28376,0.0
1,2.276358,2.2787046,0.06018054162487462
2,1.8672339999999998,1.8738292,0.12036108324974924
3,20.750238,20.807133,0.18054162487462386
4,2.904576,2.9169226,0.24072216649949849
5,4.093419,4.0938654,0.3009027081243731
6,2.683575,2.6932154,0.3610832497492477
7,2.877758,2.8874483,0.42126379137412234
8,2.894757,2.8902762,0.48144433299899697
9,9.822876,9.859505,0.5416248746238715
10,1.824271,1.8350668,0.6018054162487462
11,6.922062,6.9292064,0.6619859578736208
12,3.677232,3.6953356,0.7221664994984954
13,2.320196,2.3473551,0.7823470411233701
14,3.974124,3.9964929,0.8425275827482447
15,4.560069,4.5652957,0.9027081243731193
16,8.948091,8.976926,0.9628886659979939
17,5.17139,5.204019,1.0230692076228685
18,2.884855,2.8840113,1.083249749247743
19,3.3766909999999997,3.391682,1.1434302908726177
20,1.568846,1.5875041,1.2036108324974923
21,3.7741919999999998,3.7876983,1.263791374122367
22,3.7775720000000006,3.7820055,1.3239719157472416
23,10.276254,10.288323,1.3841524573721162
24,2.277923,2.3022513,1.4443329989969909
25,2.559533,2.574825,1.5045135406218655
26,4.378417,4.386501,1.5646940822467401
27,2.405611,2.4096444,1.6248746238716147
28,5.318115000000001,5.34661,1.6850551654964894
29,2.517858,2.5225828,1.745235707121364
30,18.720607,18.78016,1.8054162487462386
31,3.248284,3.245495,1.8655967903711133
32,3.079047,3.0954072,1.9257773319959879
33,2.773542,2.7893617,1.9859578736208625
34,2.258919,2.2819405,2.046138415245737
35,3.639452,3.6608312,2.1063189568706115
36,3.4480010000000005,3.476872,2.166499498495486
37,2.566956,2.5752215,2.226680040120361
38,2.080453,2.0893276,2.2868605817452354
39,2.765238,2.7684207,2.34704112337011
40,5.492607,5.5077705,2.4072216649949847
41,2.528834,2.535428,2.4674022066198593
42,3.060804,3.0694673,2.527582748244734
43,1.9292119999999997,1.9213502,2.5877632898696086
44,2.897484,2.8868675,2.647943831494483
45,2.479063,2.4869866,2.708124373119358
46,4.436803,4.4317503,2.7683049147442325
47,1.905427,1.9130888,2.828485456369107
48,3.9831470000000007,3.9972334,2.8886659979939817
49,4.043347,4.0398135,2.9488465396188563
50,2.60317,2.6052113,3.009027081243731
51,3.3258789999999996,3.3417804,3.0692076228686056
52,5.593032,5.5953636,3.1293881644934802
53,1.83226,1.8344012,3.189568706118355
54,5.834877,5.830673,3.2497492477432295
55,3.489505,3.5132895,3.309929789368104
56,3.323603,3.3287752,3.3701103309929787
57,35.353988,35.67686,3.4302908726178534
58,3.686475,3.6832578,3.490471414242728
59,2.972033,2.9779954,3.5506519558676026
60,4.51688,4.520985,3.6108324974924773
61,1.934453,1.9377159,3.671013039117352
62,4.832524000000001,4.8597603,3.7311935807422265
63,4.776018,4.79175,3.791374122367101
64,3.8587640000000003,3.8720248,3.8515546639919758
65,1.7526570000000001,1.7581733,3.9117352056168504
66,2.19259,2.2007039,3.971915747241725
67,2.558529,2.5734642,4.032096288866599
68,1.716552,1.7306575,4.092276830491474
69,3.8759410000000005,3.9011805,4.1524573721163485
70,3.600736,3.6248713,4.212637913741223
71,7.4431,7.4171944,4.272818455366098
72,3.5889629999999997,3.585691,4.332998996990972
73,49.819284,49.576447,4.393179538615847
74,2.370146,2.3926797,4.453360080240722
75,5.873852,5.8765244,4.513540621865596
76,4.050702,4.0519013,4.573721163490471
77,2.547101,2.5599363,4.6339017051153455
78,2.636624,2.6337821,4.69408224674022
79,2.16235,2.159554,4.754262788365095
80,1.862155,1.8704746,4.814443329989969
81,3.909653,3.9217038,4.874623871614844
82,3.439216,3.4440656,4.934804413239719
83,2.997928,2.9957278,4.994984954864593
84,3.1408850000000004,3.1449604,5.055165496489468
85,4.370555,4.389237,5.1153460381143425
86,13.535158,13.553382,5.175526579739217
